"","species1","species2","SI","site"
"687","Ligusticum_porteri","Erigeron_speciosus"," 1.219512e-02","Pfeiler"
"688","Mertensia_ciliata","Erigeron_speciosus"," 0.000000e+00","Pfeiler"
"689","Osmorhiza_occidentalis","Erigeron_speciosus"," 1.110223e-16","Pfeiler"
"690","Dasiphora_fruticosa","Erigeron_speciosus",NA,"Pfeiler"
"691","Potentilla_gracilis","Erigeron_speciosus"," 9.401330e-02","Pfeiler"
"692","Ranunculus_inamoenus","Erigeron_speciosus"," 0.000000e+00","Pfeiler"
"693","Senecio_crassulus","Erigeron_speciosus"," 1.219512e-02","Pfeiler"
"694","Senecio_serra","Erigeron_speciosus"," 7.230990e-01","Pfeiler"
"695","Thalictrum_fendleri","Erigeron_speciosus"," 0.000000e+00","Pfeiler"
"696","Vicia_americana","Erigeron_speciosus"," 0.000000e+00","Pfeiler"
"697","Viola_nuttalli","Erigeron_speciosus"," 0.000000e+00","Pfeiler"
"698","Agoseris_glauca","Erythronium_grandiflorum",NA,"Pfeiler"
"699","Aquilegia_caerulea","Erythronium_grandiflorum",NA,"Pfeiler"
"700","Boechera_stricta","Erythronium_grandiflorum",NA,"Pfeiler"
"701","Castilleja_sulphurea","Erythronium_grandiflorum",NA,"Pfeiler"
"702","Claytonia_lanceolata","Erythronium_grandiflorum",NA,"Pfeiler"
"703","Collomia_linearis","Erythronium_grandiflorum",NA,"Pfeiler"
"704","Erigeron_speciosus","Erythronium_grandiflorum",NA,"Pfeiler"
"705","Erythronium_grandiflorum","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"706","Eucephalus_engelmannii","Erythronium_grandiflorum",NA,"Pfeiler"
"707","Helianthella_quinquenervis","Erythronium_grandiflorum",NA,"Pfeiler"
"708","Heliomeris_multiflora","Erythronium_grandiflorum",NA,"Pfeiler"
"709","Hydrophyllum_capitatum","Erythronium_grandiflorum",NA,"Pfeiler"
"710","Lathyrus_leucanthus","Erythronium_grandiflorum",NA,"Pfeiler"
"711","Ligusticum_porteri","Erythronium_grandiflorum",NA,"Pfeiler"
"712","Mertensia_ciliata","Erythronium_grandiflorum",NA,"Pfeiler"
"713","Osmorhiza_occidentalis","Erythronium_grandiflorum",NA,"Pfeiler"
"714","Dasiphora_fruticosa","Erythronium_grandiflorum",NA,"Pfeiler"
"715","Potentilla_gracilis","Erythronium_grandiflorum",NA,"Pfeiler"
"716","Ranunculus_inamoenus","Erythronium_grandiflorum",NA,"Pfeiler"
"717","Senecio_crassulus","Erythronium_grandiflorum",NA,"Pfeiler"
"718","Senecio_serra","Erythronium_grandiflorum",NA,"Pfeiler"
"719","Thalictrum_fendleri","Erythronium_grandiflorum",NA,"Pfeiler"
"720","Vicia_americana","Erythronium_grandiflorum",NA,"Pfeiler"
"721","Viola_nuttalli","Erythronium_grandiflorum",NA,"Pfeiler"
"722","Agoseris_glauca","Eucephalus_engelmannii"," 5.000000e-01","Pfeiler"
"723","Aquilegia_caerulea","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"724","Boechera_stricta","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"725","Castilleja_sulphurea","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"726","Claytonia_lanceolata","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"727","Collomia_linearis","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"728","Erigeron_speciosus","Eucephalus_engelmannii"," 2.804878e-01","Pfeiler"
"729","Erythronium_grandiflorum","Eucephalus_engelmannii",NA,"Pfeiler"
"730","Eucephalus_engelmannii","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"731","Helianthella_quinquenervis","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"732","Heliomeris_multiflora","Eucephalus_engelmannii"," 8.235294e-01","Pfeiler"
"733","Hydrophyllum_capitatum","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"734","Lathyrus_leucanthus","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"735","Ligusticum_porteri","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"736","Mertensia_ciliata","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"737","Osmorhiza_occidentalis","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"738","Dasiphora_fruticosa","Eucephalus_engelmannii",NA,"Pfeiler"
"739","Potentilla_gracilis","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"740","Ranunculus_inamoenus","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"741","Senecio_crassulus","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"742","Senecio_serra","Eucephalus_engelmannii"," 5.294118e-01","Pfeiler"
"743","Thalictrum_fendleri","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"744","Vicia_americana","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"745","Viola_nuttalli","Eucephalus_engelmannii"," 0.000000e+00","Pfeiler"
"746","Agoseris_glauca","Helianthella_quinquenervis"," 3.529412e-02","Pfeiler"
"747","Aquilegia_caerulea","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"748","Boechera_stricta","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"749","Castilleja_sulphurea","Helianthella_quinquenervis"," 5.450226e-01","Pfeiler"
"750","Claytonia_lanceolata","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"751","Collomia_linearis","Helianthella_quinquenervis"," 4.705882e-01","Pfeiler"
"752","Erigeron_speciosus","Helianthella_quinquenervis"," 2.548063e-01","Pfeiler"
"753","Erythronium_grandiflorum","Helianthella_quinquenervis",NA,"Pfeiler"
"754","Eucephalus_engelmannii","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"755","Helianthella_quinquenervis","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"756","Heliomeris_multiflora","Helianthella_quinquenervis"," 5.882353e-02","Pfeiler"
"757","Hydrophyllum_capitatum","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"758","Lathyrus_leucanthus","Helianthella_quinquenervis"," 9.433962e-02","Pfeiler"
"759","Ligusticum_porteri","Helianthella_quinquenervis"," 4.941176e-01","Pfeiler"
"760","Mertensia_ciliata","Helianthella_quinquenervis"," 1.058824e-01","Pfeiler"
"761","Osmorhiza_occidentalis","Helianthella_quinquenervis"," 6.944444e-02","Pfeiler"
"762","Dasiphora_fruticosa","Helianthella_quinquenervis",NA,"Pfeiler"
"763","Potentilla_gracilis","Helianthella_quinquenervis"," 5.748663e-01","Pfeiler"
"764","Ranunculus_inamoenus","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"765","Senecio_crassulus","Helianthella_quinquenervis"," 4.941176e-01","Pfeiler"
"766","Senecio_serra","Helianthella_quinquenervis"," 2.705882e-01","Pfeiler"
"767","Thalictrum_fendleri","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"768","Vicia_americana","Helianthella_quinquenervis"," 1.058824e-01","Pfeiler"
"769","Viola_nuttalli","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"770","Agoseris_glauca","Heliomeris_multiflora"," 5.882353e-01","Pfeiler"
"771","Aquilegia_caerulea","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"772","Boechera_stricta","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"773","Castilleja_sulphurea","Heliomeris_multiflora"," 1.196833e-01","Pfeiler"
"774","Claytonia_lanceolata","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"775","Collomia_linearis","Heliomeris_multiflora"," 2.352941e-02","Pfeiler"
"776","Erigeron_speciosus","Heliomeris_multiflora"," 4.569584e-01","Pfeiler"
"777","Erythronium_grandiflorum","Heliomeris_multiflora",NA,"Pfeiler"
"778","Eucephalus_engelmannii","Heliomeris_multiflora"," 8.235294e-01","Pfeiler"
"779","Helianthella_quinquenervis","Heliomeris_multiflora"," 5.882353e-02","Pfeiler"
"780","Heliomeris_multiflora","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"781","Hydrophyllum_capitatum","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"782","Lathyrus_leucanthus","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"783","Ligusticum_porteri","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"784","Mertensia_ciliata","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"785","Osmorhiza_occidentalis","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"786","Dasiphora_fruticosa","Heliomeris_multiflora",NA,"Pfeiler"
"787","Potentilla_gracilis","Heliomeris_multiflora"," 5.989305e-02","Pfeiler"
"788","Ranunculus_inamoenus","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"789","Senecio_crassulus","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"790","Senecio_serra","Heliomeris_multiflora"," 6.411765e-01","Pfeiler"
"791","Thalictrum_fendleri","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"792","Vicia_americana","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"793","Viola_nuttalli","Heliomeris_multiflora"," 1.110223e-16","Pfeiler"
"794","Agoseris_glauca","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"795","Aquilegia_caerulea","Hydrophyllum_capitatum"," 1.724138e-01","Pfeiler"
"796","Boechera_stricta","Hydrophyllum_capitatum"," 5.000000e-01","Pfeiler"
"797","Castilleja_sulphurea","Hydrophyllum_capitatum"," 5.769231e-02","Pfeiler"
"798","Claytonia_lanceolata","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"799","Collomia_linearis","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"800","Erigeron_speciosus","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"801","Erythronium_grandiflorum","Hydrophyllum_capitatum",NA,"Pfeiler"
"802","Eucephalus_engelmannii","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"803","Helianthella_quinquenervis","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"804","Heliomeris_multiflora","Hydrophyllum_capitatum"," 1.110223e-16","Pfeiler"
"805","Hydrophyllum_capitatum","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"806","Lathyrus_leucanthus","Hydrophyllum_capitatum"," 5.875081e-01","Pfeiler"
"807","Ligusticum_porteri","Hydrophyllum_capitatum"," 6.756757e-02","Pfeiler"
"808","Mertensia_ciliata","Hydrophyllum_capitatum"," 3.996865e-01","Pfeiler"
"809","Osmorhiza_occidentalis","Hydrophyllum_capitatum"," 6.111111e-01","Pfeiler"
"810","Dasiphora_fruticosa","Hydrophyllum_capitatum",NA,"Pfeiler"
"811","Potentilla_gracilis","Hydrophyllum_capitatum"," 4.545455e-02","Pfeiler"
"812","Ranunculus_inamoenus","Hydrophyllum_capitatum"," 6.168582e-01","Pfeiler"
"813","Senecio_crassulus","Hydrophyllum_capitatum"," 8.928571e-03","Pfeiler"
"814","Senecio_serra","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"815","Thalictrum_fendleri","Hydrophyllum_capitatum"," 6.307471e-01","Pfeiler"
"816","Vicia_americana","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"817","Viola_nuttalli","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"818","Agoseris_glauca","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"819","Aquilegia_caerulea","Lathyrus_leucanthus"," 4.905660e-01","Pfeiler"
"820","Boechera_stricta","Lathyrus_leucanthus"," 4.150943e-01","Pfeiler"
"821","Castilleja_sulphurea","Lathyrus_leucanthus"," 1.520319e-01","Pfeiler"
"822","Claytonia_lanceolata","Lathyrus_leucanthus"," 1.110223e-16","Pfeiler"
"823","Collomia_linearis","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"824","Erigeron_speciosus","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"825","Erythronium_grandiflorum","Lathyrus_leucanthus",NA,"Pfeiler"
"826","Eucephalus_engelmannii","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"827","Helianthella_quinquenervis","Lathyrus_leucanthus"," 9.433962e-02","Pfeiler"
"828","Heliomeris_multiflora","Lathyrus_leucanthus"," 1.110223e-16","Pfeiler"
"829","Hydrophyllum_capitatum","Lathyrus_leucanthus"," 5.875081e-01","Pfeiler"
"830","Lathyrus_leucanthus","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"831","Ligusticum_porteri","Lathyrus_leucanthus"," 1.619072e-01","Pfeiler"
"832","Mertensia_ciliata","Lathyrus_leucanthus"," 7.913093e-01","Pfeiler"
"833","Osmorhiza_occidentalis","Lathyrus_leucanthus"," 5.817610e-01","Pfeiler"
"834","Dasiphora_fruticosa","Lathyrus_leucanthus",NA,"Pfeiler"
"835","Potentilla_gracilis","Lathyrus_leucanthus"," 1.397942e-01","Pfeiler"
"836","Ranunculus_inamoenus","Lathyrus_leucanthus"," 9.056604e-01","Pfeiler"
"837","Senecio_crassulus","Lathyrus_leucanthus"," 1.032682e-01","Pfeiler"
"838","Senecio_serra","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"839","Thalictrum_fendleri","Lathyrus_leucanthus"," 7.206499e-01","Pfeiler"
"840","Vicia_americana","Lathyrus_leucanthus"," 9.433962e-02","Pfeiler"
"841","Viola_nuttalli","Lathyrus_leucanthus"," 1.110223e-16","Pfeiler"
"842","Agoseris_glauca","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"843","Aquilegia_caerulea","Ligusticum_porteri"," 6.756757e-02","Pfeiler"
"844","Boechera_stricta","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"845","Castilleja_sulphurea","Ligusticum_porteri"," 8.035343e-01","Pfeiler"
"846","Claytonia_lanceolata","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"847","Collomia_linearis","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"848","Erigeron_speciosus","Ligusticum_porteri"," 1.219512e-02","Pfeiler"
"849","Erythronium_grandiflorum","Ligusticum_porteri",NA,"Pfeiler"
"850","Eucephalus_engelmannii","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"851","Helianthella_quinquenervis","Ligusticum_porteri"," 4.941176e-01","Pfeiler"
"852","Heliomeris_multiflora","Ligusticum_porteri"," 1.110223e-16","Pfeiler"
"853","Hydrophyllum_capitatum","Ligusticum_porteri"," 6.756757e-02","Pfeiler"
"854","Lathyrus_leucanthus","Ligusticum_porteri"," 1.619072e-01","Pfeiler"
"855","Ligusticum_porteri","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"856","Mertensia_ciliata","Ligusticum_porteri"," 2.645373e-01","Pfeiler"
"857","Osmorhiza_occidentalis","Ligusticum_porteri"," 1.370120e-01","Pfeiler"
"858","Dasiphora_fruticosa","Ligusticum_porteri",NA,"Pfeiler"
"859","Potentilla_gracilis","Ligusticum_porteri"," 9.181818e-01","Pfeiler"
"860","Ranunculus_inamoenus","Ligusticum_porteri"," 6.756757e-02","Pfeiler"
"861","Senecio_crassulus","Ligusticum_porteri"," 8.260135e-01","Pfeiler"
"862","Senecio_serra","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"863","Thalictrum_fendleri","Ligusticum_porteri"," 6.756757e-02","Pfeiler"
"864","Vicia_americana","Ligusticum_porteri"," 4.189189e-01","Pfeiler"
"865","Viola_nuttalli","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"866","Agoseris_glauca","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"867","Aquilegia_caerulea","Mertensia_ciliata"," 4.696970e-01","Pfeiler"
"868","Boechera_stricta","Mertensia_ciliata"," 2.424242e-01","Pfeiler"
"869","Castilleja_sulphurea","Mertensia_ciliata"," 2.546620e-01","Pfeiler"
"870","Claytonia_lanceolata","Mertensia_ciliata"," 9.090909e-02","Pfeiler"
"871","Collomia_linearis","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"872","Erigeron_speciosus","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"873","Erythronium_grandiflorum","Mertensia_ciliata",NA,"Pfeiler"
"874","Eucephalus_engelmannii","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"875","Helianthella_quinquenervis","Mertensia_ciliata"," 1.058824e-01","Pfeiler"
"876","Heliomeris_multiflora","Mertensia_ciliata"," 1.110223e-16","Pfeiler"
"877","Hydrophyllum_capitatum","Mertensia_ciliata"," 3.996865e-01","Pfeiler"
"878","Lathyrus_leucanthus","Mertensia_ciliata"," 7.913093e-01","Pfeiler"
"879","Ligusticum_porteri","Mertensia_ciliata"," 2.645373e-01","Pfeiler"
"880","Mertensia_ciliata","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"881","Osmorhiza_occidentalis","Mertensia_ciliata"," 4.090909e-01","Pfeiler"
"882","Dasiphora_fruticosa","Mertensia_ciliata",NA,"Pfeiler"
"883","Potentilla_gracilis","Mertensia_ciliata"," 2.424242e-01","Pfeiler"
"884","Ranunculus_inamoenus","Mertensia_ciliata"," 6.969697e-01","Pfeiler"
"885","Senecio_crassulus","Mertensia_ciliata"," 2.058983e-01","Pfeiler"
"886","Senecio_serra","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"887","Thalictrum_fendleri","Mertensia_ciliata"," 5.479798e-01","Pfeiler"
"888","Vicia_americana","Mertensia_ciliata"," 1.969697e-01","Pfeiler"
"889","Viola_nuttalli","Mertensia_ciliata"," 1.060606e-01","Pfeiler"
"890","Agoseris_glauca","Osmorhiza_occidentalis"," 0.000000e+00","Pfeiler"
"891","Aquilegia_caerulea","Osmorhiza_occidentalis"," 9.722222e-02","Pfeiler"
"892","Boechera_stricta","Osmorhiza_occidentalis"," 8.194444e-01","Pfeiler"
"893","Castilleja_sulphurea","Osmorhiza_occidentalis"," 1.271368e-01","Pfeiler"
"894","Claytonia_lanceolata","Osmorhiza_occidentalis"," 0.000000e+00","Pfeiler"
"895","Collomia_linearis","Osmorhiza_occidentalis"," 0.000000e+00","Pfeiler"
"896","Erigeron_speciosus","Osmorhiza_occidentalis"," 1.110223e-16","Pfeiler"
"897","Erythronium_grandiflorum","Osmorhiza_occidentalis",NA,"Pfeiler"
"898","Eucephalus_engelmannii","Osmorhiza_occidentalis"," 0.000000e+00","Pfeiler"
"899","Helianthella_quinquenervis","Osmorhiza_occidentalis"," 6.944444e-02","Pfeiler"
"900","Heliomeris_multiflora","Osmorhiza_occidentalis"," 1.110223e-16","Pfeiler"
"901","Hydrophyllum_capitatum","Osmorhiza_occidentalis"," 6.111111e-01","Pfeiler"
"902","Lathyrus_leucanthus","Osmorhiza_occidentalis"," 5.817610e-01","Pfeiler"
"903","Ligusticum_porteri","Osmorhiza_occidentalis"," 1.370120e-01","Pfeiler"
"904","Mertensia_ciliata","Osmorhiza_occidentalis"," 4.090909e-01","Pfeiler"
"905","Osmorhiza_occidentalis","Osmorhiza_occidentalis"," 0.000000e+00","Pfeiler"
"906","Dasiphora_fruticosa","Osmorhiza_occidentalis",NA,"Pfeiler"
"907","Potentilla_gracilis","Osmorhiza_occidentalis"," 1.148990e-01","Pfeiler"
"908","Ranunculus_inamoenus","Osmorhiza_occidentalis"," 5.416667e-01","Pfeiler"
"909","Senecio_crassulus","Osmorhiza_occidentalis"," 7.837302e-02","Pfeiler"
"910","Senecio_serra","Osmorhiza_occidentalis"," 1.110223e-16","Pfeiler"
"911","Thalictrum_fendleri","Osmorhiza_occidentalis"," 7.916667e-01","Pfeiler"
"912","Vicia_americana","Osmorhiza_occidentalis"," 6.944444e-02","Pfeiler"
"913","Viola_nuttalli","Osmorhiza_occidentalis"," 3.194444e-01","Pfeiler"
"914","Agoseris_glauca","Dasiphora_fruticosa",NA,"Pfeiler"
"915","Aquilegia_caerulea","Dasiphora_fruticosa",NA,"Pfeiler"
"916","Boechera_stricta","Dasiphora_fruticosa",NA,"Pfeiler"
"917","Castilleja_sulphurea","Dasiphora_fruticosa",NA,"Pfeiler"
"918","Claytonia_lanceolata","Dasiphora_fruticosa",NA,"Pfeiler"
"919","Collomia_linearis","Dasiphora_fruticosa",NA,"Pfeiler"
"920","Erigeron_speciosus","Dasiphora_fruticosa",NA,"Pfeiler"
"921","Erythronium_grandiflorum","Dasiphora_fruticosa",NA,"Pfeiler"
"922","Eucephalus_engelmannii","Dasiphora_fruticosa",NA,"Pfeiler"
"923","Helianthella_quinquenervis","Dasiphora_fruticosa",NA,"Pfeiler"
"924","Heliomeris_multiflora","Dasiphora_fruticosa",NA,"Pfeiler"
"925","Hydrophyllum_capitatum","Dasiphora_fruticosa",NA,"Pfeiler"
"926","Lathyrus_leucanthus","Dasiphora_fruticosa",NA,"Pfeiler"
"927","Ligusticum_porteri","Dasiphora_fruticosa",NA,"Pfeiler"
"928","Mertensia_ciliata","Dasiphora_fruticosa",NA,"Pfeiler"
"929","Osmorhiza_occidentalis","Dasiphora_fruticosa",NA,"Pfeiler"
"930","Dasiphora_fruticosa","Dasiphora_fruticosa"," 0.000000e+00","Pfeiler"
"931","Potentilla_gracilis","Dasiphora_fruticosa",NA,"Pfeiler"
"932","Ranunculus_inamoenus","Dasiphora_fruticosa",NA,"Pfeiler"
"933","Senecio_crassulus","Dasiphora_fruticosa",NA,"Pfeiler"
"934","Senecio_serra","Dasiphora_fruticosa",NA,"Pfeiler"
"935","Thalictrum_fendleri","Dasiphora_fruticosa",NA,"Pfeiler"
"936","Vicia_americana","Dasiphora_fruticosa",NA,"Pfeiler"
"937","Viola_nuttalli","Dasiphora_fruticosa",NA,"Pfeiler"
"938","Agoseris_glauca","Potentilla_gracilis"," 3.636364e-02","Pfeiler"
"939","Aquilegia_caerulea","Potentilla_gracilis"," 4.545455e-02","Pfeiler"
"940","Boechera_stricta","Potentilla_gracilis"," 0.000000e+00","Pfeiler"
"941","Castilleja_sulphurea","Potentilla_gracilis"," 8.632867e-01","Pfeiler"
"942","Claytonia_lanceolata","Potentilla_gracilis"," 0.000000e+00","Pfeiler"
"943","Collomia_linearis","Potentilla_gracilis"," 4.545455e-02","Pfeiler"
"944","Erigeron_speciosus","Potentilla_gracilis"," 9.401330e-02","Pfeiler"
"945","Erythronium_grandiflorum","Potentilla_gracilis",NA,"Pfeiler"
"946","Eucephalus_engelmannii","Potentilla_gracilis"," 0.000000e+00","Pfeiler"
"947","Helianthella_quinquenervis","Potentilla_gracilis"," 5.748663e-01","Pfeiler"
"948","Heliomeris_multiflora","Potentilla_gracilis"," 5.989305e-02","Pfeiler"
"949","Hydrophyllum_capitatum","Potentilla_gracilis"," 4.545455e-02","Pfeiler"
"950","Lathyrus_leucanthus","Potentilla_gracilis"," 1.397942e-01","Pfeiler"
"951","Ligusticum_porteri","Potentilla_gracilis"," 9.181818e-01","Pfeiler"
"952","Mertensia_ciliata","Potentilla_gracilis"," 2.424242e-01","Pfeiler"
"953","Osmorhiza_occidentalis","Potentilla_gracilis"," 1.148990e-01","Pfeiler"
"954","Dasiphora_fruticosa","Potentilla_gracilis",NA,"Pfeiler"
"955","Potentilla_gracilis","Potentilla_gracilis"," 0.000000e+00","Pfeiler"
"956","Ranunculus_inamoenus","Potentilla_gracilis"," 4.545455e-02","Pfeiler"
"957","Senecio_crassulus","Potentilla_gracilis"," 7.761364e-01","Pfeiler"
"958","Senecio_serra","Potentilla_gracilis"," 8.181818e-02","Pfeiler"
"959","Thalictrum_fendleri","Potentilla_gracilis"," 4.545455e-02","Pfeiler"
"960","Vicia_americana","Potentilla_gracilis"," 4.090909e-01","Pfeiler"
"961","Viola_nuttalli","Potentilla_gracilis"," 0.000000e+00","Pfeiler"
"962","Agoseris_glauca","Ranunculus_inamoenus"," 0.000000e+00","Pfeiler"
"963","Aquilegia_caerulea","Ranunculus_inamoenus"," 5.555556e-01","Pfeiler"
"964","Boechera_stricta","Ranunculus_inamoenus"," 4.444444e-01","Pfeiler"
"965","Castilleja_sulphurea","Ranunculus_inamoenus"," 5.769231e-02","Pfeiler"
"966","Claytonia_lanceolata","Ranunculus_inamoenus"," 0.000000e+00","Pfeiler"
"967","Collomia_linearis","Ranunculus_inamoenus"," 0.000000e+00","Pfeiler"
"968","Erigeron_speciosus","Ranunculus_inamoenus"," 0.000000e+00","Pfeiler"
"969","Erythronium_grandiflorum","Ranunculus_inamoenus",NA,"Pfeiler"
"970","Eucephalus_engelmannii","Ranunculus_inamoenus"," 0.000000e+00","Pfeiler"
"971","Helianthella_quinquenervis","Ranunculus_inamoenus"," 0.000000e+00","Pfeiler"
"972","Heliomeris_multiflora","Ranunculus_inamoenus"," 1.110223e-16","Pfeiler"
"973","Hydrophyllum_capitatum","Ranunculus_inamoenus"," 6.168582e-01","Pfeiler"
"974","Lathyrus_leucanthus","Ranunculus_inamoenus"," 9.056604e-01","Pfeiler"
"975","Ligusticum_porteri","Ranunculus_inamoenus"," 6.756757e-02","Pfeiler"
"976","Mertensia_ciliata","Ranunculus_inamoenus"," 6.969697e-01","Pfeiler"
"977","Osmorhiza_occidentalis","Ranunculus_inamoenus"," 5.416667e-01","Pfeiler"
"978","Dasiphora_fruticosa","Ranunculus_inamoenus",NA,"Pfeiler"
"979","Potentilla_gracilis","Ranunculus_inamoenus"," 4.545455e-02","Pfeiler"
"980","Ranunculus_inamoenus","Ranunculus_inamoenus"," 0.000000e+00","Pfeiler"
"981","Senecio_crassulus","Ranunculus_inamoenus"," 8.928571e-03","Pfeiler"
"982","Senecio_serra","Ranunculus_inamoenus"," 0.000000e+00","Pfeiler"
"983","Thalictrum_fendleri","Ranunculus_inamoenus"," 7.500000e-01","Pfeiler"
"984","Vicia_americana","Ranunculus_inamoenus"," 0.000000e+00","Pfeiler"
"985","Viola_nuttalli","Ranunculus_inamoenus"," 0.000000e+00","Pfeiler"
"986","Agoseris_glauca","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"987","Aquilegia_caerulea","Senecio_crassulus"," 8.928571e-03","Pfeiler"
"988","Boechera_stricta","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"989","Castilleja_sulphurea","Senecio_crassulus"," 6.394231e-01","Pfeiler"
"990","Claytonia_lanceolata","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"991","Collomia_linearis","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"992","Erigeron_speciosus","Senecio_crassulus"," 1.219512e-02","Pfeiler"
"993","Erythronium_grandiflorum","Senecio_crassulus",NA,"Pfeiler"
"994","Eucephalus_engelmannii","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"995","Helianthella_quinquenervis","Senecio_crassulus"," 4.941176e-01","Pfeiler"
"996","Heliomeris_multiflora","Senecio_crassulus"," 1.110223e-16","Pfeiler"
"997","Hydrophyllum_capitatum","Senecio_crassulus"," 8.928571e-03","Pfeiler"
"998","Lathyrus_leucanthus","Senecio_crassulus"," 1.032682e-01","Pfeiler"
"999","Ligusticum_porteri","Senecio_crassulus"," 8.260135e-01","Pfeiler"
"1000","Mertensia_ciliata","Senecio_crassulus"," 2.058983e-01","Pfeiler"
"1001","Osmorhiza_occidentalis","Senecio_crassulus"," 7.837302e-02","Pfeiler"
"1002","Dasiphora_fruticosa","Senecio_crassulus",NA,"Pfeiler"
"1003","Potentilla_gracilis","Senecio_crassulus"," 7.761364e-01","Pfeiler"
"1004","Ranunculus_inamoenus","Senecio_crassulus"," 8.928571e-03","Pfeiler"
"1005","Senecio_crassulus","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"1006","Senecio_serra","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"1007","Thalictrum_fendleri","Senecio_crassulus"," 8.928571e-03","Pfeiler"
