"","species1","species2","SI","site"
"703","Boechera_stricta","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"704","Castilleja_spp","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"705","Castilleja_sulphurea","Aquilegia_coerulea"," 8.750000e-01","Pfeiler"
"706","Claytonia_lanceolata","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"707","Delphinium_barbeyi","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"708","Erigeron_speciosus","Aquilegia_coerulea","-2.220446e-16","Pfeiler"
"709","Erythronium_grandiflorum","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"710","Helianthella_quinquenervis","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"711","Heliomeris_multiflora","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"712","Hydrophyllum_capitatum","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"713","Hydrophyllum_fendleri","Aquilegia_coerulea"," 1.000000e+00","Pfeiler"
"714","Lathyrus_leucanthus","Aquilegia_coerulea"," 4.653465e-01","Pfeiler"
"715","Ligusticum_porteri","Aquilegia_coerulea"," 7.297297e-01","Pfeiler"
"716","Lupinus_spp","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"717","Mertensia_brevistyla","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"718","Mertensia_ciliata","Aquilegia_coerulea"," 2.352941e-01","Pfeiler"
"719","Potentilla_gracilis","Aquilegia_coerulea"," 2.857143e-02","Pfeiler"
"720","Ribes_montigenum","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"721","Senecio_crassulus","Aquilegia_coerulea"," 1.123596e-02","Pfeiler"
"722","Thalictrum_fendleri","Aquilegia_coerulea"," 1.000000e+00","Pfeiler"
"723","Vicia_americana","Aquilegia_coerulea"," 7.142857e-02","Pfeiler"
"724","Viola_nuttalliii","Aquilegia_coerulea"," 0.000000e+00","Pfeiler"
"725","Agoseris_glauca","Boechera_stricta"," 0.000000e+00","Pfeiler"
"726","Aquilegia_coerulea","Boechera_stricta"," 0.000000e+00","Pfeiler"
"727","Boechera_stricta","Boechera_stricta"," 0.000000e+00","Pfeiler"
"728","Castilleja_spp","Boechera_stricta"," 0.000000e+00","Pfeiler"
"729","Castilleja_sulphurea","Boechera_stricta"," 0.000000e+00","Pfeiler"
"730","Claytonia_lanceolata","Boechera_stricta"," 0.000000e+00","Pfeiler"
"731","Delphinium_barbeyi","Boechera_stricta"," 0.000000e+00","Pfeiler"
"732","Erigeron_speciosus","Boechera_stricta","-2.220446e-16","Pfeiler"
"733","Erythronium_grandiflorum","Boechera_stricta"," 0.000000e+00","Pfeiler"
"734","Helianthella_quinquenervis","Boechera_stricta"," 0.000000e+00","Pfeiler"
"735","Heliomeris_multiflora","Boechera_stricta"," 0.000000e+00","Pfeiler"
"736","Hydrophyllum_capitatum","Boechera_stricta"," 5.000000e-01","Pfeiler"
"737","Hydrophyllum_fendleri","Boechera_stricta"," 0.000000e+00","Pfeiler"
"738","Lathyrus_leucanthus","Boechera_stricta"," 0.000000e+00","Pfeiler"
"739","Ligusticum_porteri","Boechera_stricta"," 0.000000e+00","Pfeiler"
"740","Lupinus_spp","Boechera_stricta"," 0.000000e+00","Pfeiler"
"741","Mertensia_brevistyla","Boechera_stricta"," 8.333333e-02","Pfeiler"
"742","Mertensia_ciliata","Boechera_stricta"," 0.000000e+00","Pfeiler"
"743","Potentilla_gracilis","Boechera_stricta"," 2.220446e-16","Pfeiler"
"744","Ribes_montigenum","Boechera_stricta"," 9.000000e-01","Pfeiler"
"745","Senecio_crassulus","Boechera_stricta"," 0.000000e+00","Pfeiler"
"746","Thalictrum_fendleri","Boechera_stricta"," 0.000000e+00","Pfeiler"
"747","Vicia_americana","Boechera_stricta"," 0.000000e+00","Pfeiler"
"748","Viola_nuttalliii","Boechera_stricta"," 6.216216e-01","Pfeiler"
"749","Agoseris_glauca","Castilleja_spp"," 5.000000e-01","Pfeiler"
"750","Aquilegia_coerulea","Castilleja_spp"," 0.000000e+00","Pfeiler"
"751","Boechera_stricta","Castilleja_spp"," 0.000000e+00","Pfeiler"
"752","Castilleja_spp","Castilleja_spp"," 0.000000e+00","Pfeiler"
"753","Castilleja_sulphurea","Castilleja_spp"," 0.000000e+00","Pfeiler"
"754","Claytonia_lanceolata","Castilleja_spp"," 0.000000e+00","Pfeiler"
"755","Delphinium_barbeyi","Castilleja_spp"," 5.000000e-01","Pfeiler"
"756","Erigeron_speciosus","Castilleja_spp"," 1.648352e-01","Pfeiler"
"757","Erythronium_grandiflorum","Castilleja_spp"," 0.000000e+00","Pfeiler"
"758","Helianthella_quinquenervis","Castilleja_spp"," 5.294118e-01","Pfeiler"
"759","Heliomeris_multiflora","Castilleja_spp"," 6.622517e-03","Pfeiler"
"760","Hydrophyllum_capitatum","Castilleja_spp"," 2.500000e-01","Pfeiler"
"761","Hydrophyllum_fendleri","Castilleja_spp"," 0.000000e+00","Pfeiler"
"762","Lathyrus_leucanthus","Castilleja_spp"," 3.267327e-01","Pfeiler"
"763","Ligusticum_porteri","Castilleja_spp"," 1.621622e-01","Pfeiler"
"764","Lupinus_spp","Castilleja_spp"," 5.000000e-01","Pfeiler"
"765","Mertensia_brevistyla","Castilleja_spp"," 0.000000e+00","Pfeiler"
"766","Mertensia_ciliata","Castilleja_spp"," 4.705882e-01","Pfeiler"
"767","Potentilla_gracilis","Castilleja_spp"," 2.857143e-01","Pfeiler"
"768","Ribes_montigenum","Castilleja_spp"," 0.000000e+00","Pfeiler"
"769","Senecio_crassulus","Castilleja_spp"," 6.179775e-01","Pfeiler"
"770","Thalictrum_fendleri","Castilleja_spp"," 0.000000e+00","Pfeiler"
"771","Vicia_americana","Castilleja_spp"," 3.571429e-01","Pfeiler"
"772","Viola_nuttalliii","Castilleja_spp"," 0.000000e+00","Pfeiler"
"773","Agoseris_glauca","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"774","Aquilegia_coerulea","Castilleja_sulphurea"," 8.750000e-01","Pfeiler"
"775","Boechera_stricta","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"776","Castilleja_spp","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"777","Castilleja_sulphurea","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"778","Claytonia_lanceolata","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"779","Delphinium_barbeyi","Castilleja_sulphurea"," 1.250000e-01","Pfeiler"
"780","Erigeron_speciosus","Castilleja_sulphurea","-2.220446e-16","Pfeiler"
"781","Erythronium_grandiflorum","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"782","Helianthella_quinquenervis","Castilleja_sulphurea"," 1.250000e-01","Pfeiler"
"783","Heliomeris_multiflora","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"784","Hydrophyllum_capitatum","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"785","Hydrophyllum_fendleri","Castilleja_sulphurea"," 8.750000e-01","Pfeiler"
"786","Lathyrus_leucanthus","Castilleja_sulphurea"," 5.903465e-01","Pfeiler"
"787","Ligusticum_porteri","Castilleja_sulphurea"," 8.378378e-01","Pfeiler"
"788","Lupinus_spp","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"789","Mertensia_brevistyla","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"790","Mertensia_ciliata","Castilleja_sulphurea"," 3.602941e-01","Pfeiler"
"791","Potentilla_gracilis","Castilleja_sulphurea"," 1.535714e-01","Pfeiler"
"792","Ribes_montigenum","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"793","Senecio_crassulus","Castilleja_sulphurea"," 1.362360e-01","Pfeiler"
"794","Thalictrum_fendleri","Castilleja_sulphurea"," 8.750000e-01","Pfeiler"
"795","Vicia_americana","Castilleja_sulphurea"," 1.964286e-01","Pfeiler"
"796","Viola_nuttalliii","Castilleja_sulphurea"," 0.000000e+00","Pfeiler"
"797","Agoseris_glauca","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"798","Aquilegia_coerulea","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"799","Boechera_stricta","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"800","Castilleja_spp","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"801","Castilleja_sulphurea","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"802","Claytonia_lanceolata","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"803","Delphinium_barbeyi","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"804","Erigeron_speciosus","Claytonia_lanceolata","-2.220446e-16","Pfeiler"
"805","Erythronium_grandiflorum","Claytonia_lanceolata"," 1.000000e+00","Pfeiler"
"806","Helianthella_quinquenervis","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"807","Heliomeris_multiflora","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"808","Hydrophyllum_capitatum","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"809","Hydrophyllum_fendleri","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"810","Lathyrus_leucanthus","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"811","Ligusticum_porteri","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"812","Lupinus_spp","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"813","Mertensia_brevistyla","Claytonia_lanceolata"," 9.166667e-01","Pfeiler"
"814","Mertensia_ciliata","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"815","Potentilla_gracilis","Claytonia_lanceolata"," 2.220446e-16","Pfeiler"
"816","Ribes_montigenum","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"817","Senecio_crassulus","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"818","Thalictrum_fendleri","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"819","Vicia_americana","Claytonia_lanceolata"," 0.000000e+00","Pfeiler"
"820","Viola_nuttalliii","Claytonia_lanceolata"," 1.621622e-01","Pfeiler"
"821","Agoseris_glauca","Delphinium_barbeyi"," 5.000000e-01","Pfeiler"
"822","Aquilegia_coerulea","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"823","Boechera_stricta","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"824","Castilleja_spp","Delphinium_barbeyi"," 5.000000e-01","Pfeiler"
"825","Castilleja_sulphurea","Delphinium_barbeyi"," 1.250000e-01","Pfeiler"
"826","Claytonia_lanceolata","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"827","Delphinium_barbeyi","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"828","Erigeron_speciosus","Delphinium_barbeyi"," 1.648352e-01","Pfeiler"
"829","Erythronium_grandiflorum","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"830","Helianthella_quinquenervis","Delphinium_barbeyi"," 6.134454e-01","Pfeiler"
"831","Heliomeris_multiflora","Delphinium_barbeyi"," 6.622517e-03","Pfeiler"
"832","Hydrophyllum_capitatum","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"833","Hydrophyllum_fendleri","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"834","Lathyrus_leucanthus","Delphinium_barbeyi"," 1.428571e-01","Pfeiler"
"835","Ligusticum_porteri","Delphinium_barbeyi"," 1.081081e-01","Pfeiler"
"836","Lupinus_spp","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"837","Mertensia_brevistyla","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"838","Mertensia_ciliata","Delphinium_barbeyi"," 3.193277e-01","Pfeiler"
"839","Potentilla_gracilis","Delphinium_barbeyi"," 4.285714e-01","Pfeiler"
"840","Ribes_montigenum","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"841","Senecio_crassulus","Delphinium_barbeyi"," 4.462279e-01","Pfeiler"
"842","Thalictrum_fendleri","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"843","Vicia_americana","Delphinium_barbeyi"," 2.142857e-01","Pfeiler"
"844","Viola_nuttalliii","Delphinium_barbeyi"," 0.000000e+00","Pfeiler"
"845","Agoseris_glauca","Erigeron_speciosus"," 6.648352e-01","Pfeiler"
"846","Aquilegia_coerulea","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"847","Boechera_stricta","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"848","Castilleja_spp","Erigeron_speciosus"," 1.648352e-01","Pfeiler"
"849","Castilleja_sulphurea","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"850","Claytonia_lanceolata","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"851","Delphinium_barbeyi","Erigeron_speciosus"," 1.648352e-01","Pfeiler"
"852","Erigeron_speciosus","Erigeron_speciosus"," 0.000000e+00","Pfeiler"
"853","Erythronium_grandiflorum","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"854","Helianthella_quinquenervis","Erigeron_speciosus"," 2.824822e-01","Pfeiler"
"855","Heliomeris_multiflora","Erigeron_speciosus"," 5.086238e-01","Pfeiler"
"856","Hydrophyllum_capitatum","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"857","Hydrophyllum_fendleri","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"858","Lathyrus_leucanthus","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"859","Ligusticum_porteri","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"860","Lupinus_spp","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"861","Mertensia_brevistyla","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"862","Mertensia_ciliata","Erigeron_speciosus"," 1.648352e-01","Pfeiler"
"863","Potentilla_gracilis","Erigeron_speciosus"," 3.076923e-01","Pfeiler"
"864","Ribes_montigenum","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"865","Senecio_crassulus","Erigeron_speciosus"," 1.873071e-01","Pfeiler"
"866","Thalictrum_fendleri","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"867","Vicia_americana","Erigeron_speciosus"," 2.142857e-01","Pfeiler"
"868","Viola_nuttalliii","Erigeron_speciosus","-2.220446e-16","Pfeiler"
"869","Agoseris_glauca","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"870","Aquilegia_coerulea","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"871","Boechera_stricta","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"872","Castilleja_spp","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"873","Castilleja_sulphurea","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"874","Claytonia_lanceolata","Erythronium_grandiflorum"," 1.000000e+00","Pfeiler"
"875","Delphinium_barbeyi","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"876","Erigeron_speciosus","Erythronium_grandiflorum","-2.220446e-16","Pfeiler"
"877","Erythronium_grandiflorum","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"878","Helianthella_quinquenervis","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"879","Heliomeris_multiflora","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"880","Hydrophyllum_capitatum","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"881","Hydrophyllum_fendleri","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"882","Lathyrus_leucanthus","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"883","Ligusticum_porteri","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"884","Lupinus_spp","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"885","Mertensia_brevistyla","Erythronium_grandiflorum"," 9.166667e-01","Pfeiler"
"886","Mertensia_ciliata","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"887","Potentilla_gracilis","Erythronium_grandiflorum"," 2.220446e-16","Pfeiler"
"888","Ribes_montigenum","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"889","Senecio_crassulus","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"890","Thalictrum_fendleri","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"891","Vicia_americana","Erythronium_grandiflorum"," 0.000000e+00","Pfeiler"
"892","Viola_nuttalliii","Erythronium_grandiflorum"," 1.621622e-01","Pfeiler"
"893","Agoseris_glauca","Helianthella_quinquenervis"," 5.882353e-01","Pfeiler"
"894","Aquilegia_coerulea","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"895","Boechera_stricta","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"896","Castilleja_spp","Helianthella_quinquenervis"," 5.294118e-01","Pfeiler"
"897","Castilleja_sulphurea","Helianthella_quinquenervis"," 1.250000e-01","Pfeiler"
"898","Claytonia_lanceolata","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"899","Delphinium_barbeyi","Helianthella_quinquenervis"," 6.134454e-01","Pfeiler"
"900","Erigeron_speciosus","Helianthella_quinquenervis"," 2.824822e-01","Pfeiler"
"901","Erythronium_grandiflorum","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"902","Helianthella_quinquenervis","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"903","Heliomeris_multiflora","Helianthella_quinquenervis"," 1.242696e-01","Pfeiler"
"904","Hydrophyllum_capitatum","Helianthella_quinquenervis"," 5.882353e-02","Pfeiler"
"905","Hydrophyllum_fendleri","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"906","Lathyrus_leucanthus","Helianthella_quinquenervis"," 2.073384e-01","Pfeiler"
"907","Ligusticum_porteri","Helianthella_quinquenervis"," 1.669316e-01","Pfeiler"
"908","Lupinus_spp","Helianthella_quinquenervis"," 5.882353e-02","Pfeiler"
"909","Mertensia_brevistyla","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"910","Mertensia_ciliata","Helianthella_quinquenervis"," 4.117647e-01","Pfeiler"
"911","Potentilla_gracilis","Helianthella_quinquenervis"," 7.529412e-01","Pfeiler"
"912","Ribes_montigenum","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"913","Senecio_crassulus","Helianthella_quinquenervis"," 7.329808e-01","Pfeiler"
"914","Thalictrum_fendleri","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"915","Vicia_americana","Helianthella_quinquenervis"," 4.831933e-01","Pfeiler"
"916","Viola_nuttalliii","Helianthella_quinquenervis"," 0.000000e+00","Pfeiler"
"917","Agoseris_glauca","Heliomeris_multiflora"," 2.119205e-01","Pfeiler"
"918","Aquilegia_coerulea","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"919","Boechera_stricta","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"920","Castilleja_spp","Heliomeris_multiflora"," 6.622517e-03","Pfeiler"
"921","Castilleja_sulphurea","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"922","Claytonia_lanceolata","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"923","Delphinium_barbeyi","Heliomeris_multiflora"," 6.622517e-03","Pfeiler"
"924","Erigeron_speciosus","Heliomeris_multiflora"," 5.086238e-01","Pfeiler"
"925","Erythronium_grandiflorum","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"926","Helianthella_quinquenervis","Heliomeris_multiflora"," 1.242696e-01","Pfeiler"
"927","Heliomeris_multiflora","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"928","Hydrophyllum_capitatum","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"929","Hydrophyllum_fendleri","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"930","Lathyrus_leucanthus","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"931","Ligusticum_porteri","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"932","Lupinus_spp","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"933","Mertensia_brevistyla","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"934","Mertensia_ciliata","Heliomeris_multiflora"," 6.622517e-03","Pfeiler"
"935","Potentilla_gracilis","Heliomeris_multiflora"," 1.494797e-01","Pfeiler"
"936","Ribes_montigenum","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"937","Senecio_crassulus","Heliomeris_multiflora"," 2.909443e-02","Pfeiler"
"938","Thalictrum_fendleri","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"939","Vicia_americana","Heliomeris_multiflora"," 1.494797e-01","Pfeiler"
"940","Viola_nuttalliii","Heliomeris_multiflora"," 0.000000e+00","Pfeiler"
"941","Agoseris_glauca","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"942","Aquilegia_coerulea","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"943","Boechera_stricta","Hydrophyllum_capitatum"," 5.000000e-01","Pfeiler"
"944","Castilleja_spp","Hydrophyllum_capitatum"," 2.500000e-01","Pfeiler"
"945","Castilleja_sulphurea","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"946","Claytonia_lanceolata","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"947","Delphinium_barbeyi","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"948","Erigeron_speciosus","Hydrophyllum_capitatum","-2.220446e-16","Pfeiler"
"949","Erythronium_grandiflorum","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"950","Helianthella_quinquenervis","Hydrophyllum_capitatum"," 5.882353e-02","Pfeiler"
"951","Heliomeris_multiflora","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"952","Hydrophyllum_capitatum","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"953","Hydrophyllum_fendleri","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"954","Lathyrus_leucanthus","Hydrophyllum_capitatum"," 3.094059e-01","Pfeiler"
"955","Ligusticum_porteri","Hydrophyllum_capitatum"," 1.621622e-01","Pfeiler"
"956","Lupinus_spp","Hydrophyllum_capitatum"," 2.500000e-01","Pfeiler"
"957","Mertensia_brevistyla","Hydrophyllum_capitatum"," 8.333333e-02","Pfeiler"
"958","Mertensia_ciliata","Hydrophyllum_capitatum"," 3.676471e-01","Pfeiler"
"959","Potentilla_gracilis","Hydrophyllum_capitatum"," 2.220446e-16","Pfeiler"
"960","Ribes_montigenum","Hydrophyllum_capitatum"," 6.000000e-01","Pfeiler"
"961","Senecio_crassulus","Hydrophyllum_capitatum"," 2.500000e-01","Pfeiler"
"962","Thalictrum_fendleri","Hydrophyllum_capitatum"," 0.000000e+00","Pfeiler"
"963","Vicia_americana","Hydrophyllum_capitatum"," 2.500000e-01","Pfeiler"
"964","Viola_nuttalliii","Hydrophyllum_capitatum"," 7.162162e-01","Pfeiler"
"965","Agoseris_glauca","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"966","Aquilegia_coerulea","Hydrophyllum_fendleri"," 1.000000e+00","Pfeiler"
"967","Boechera_stricta","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"968","Castilleja_spp","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"969","Castilleja_sulphurea","Hydrophyllum_fendleri"," 8.750000e-01","Pfeiler"
"970","Claytonia_lanceolata","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"971","Delphinium_barbeyi","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"972","Erigeron_speciosus","Hydrophyllum_fendleri","-2.220446e-16","Pfeiler"
"973","Erythronium_grandiflorum","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"974","Helianthella_quinquenervis","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"975","Heliomeris_multiflora","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"976","Hydrophyllum_capitatum","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"977","Hydrophyllum_fendleri","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"978","Lathyrus_leucanthus","Hydrophyllum_fendleri"," 4.653465e-01","Pfeiler"
"979","Ligusticum_porteri","Hydrophyllum_fendleri"," 7.297297e-01","Pfeiler"
"980","Lupinus_spp","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"981","Mertensia_brevistyla","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"982","Mertensia_ciliata","Hydrophyllum_fendleri"," 2.352941e-01","Pfeiler"
"983","Potentilla_gracilis","Hydrophyllum_fendleri"," 2.857143e-02","Pfeiler"
"984","Ribes_montigenum","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"985","Senecio_crassulus","Hydrophyllum_fendleri"," 1.123596e-02","Pfeiler"
"986","Thalictrum_fendleri","Hydrophyllum_fendleri"," 1.000000e+00","Pfeiler"
"987","Vicia_americana","Hydrophyllum_fendleri"," 7.142857e-02","Pfeiler"
"988","Viola_nuttalliii","Hydrophyllum_fendleri"," 0.000000e+00","Pfeiler"
"989","Agoseris_glauca","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"990","Aquilegia_coerulea","Lathyrus_leucanthus"," 4.653465e-01","Pfeiler"
"991","Boechera_stricta","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"992","Castilleja_spp","Lathyrus_leucanthus"," 3.267327e-01","Pfeiler"
"993","Castilleja_sulphurea","Lathyrus_leucanthus"," 5.903465e-01","Pfeiler"
"994","Claytonia_lanceolata","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"995","Delphinium_barbeyi","Lathyrus_leucanthus"," 1.428571e-01","Pfeiler"
"996","Erigeron_speciosus","Lathyrus_leucanthus","-2.220446e-16","Pfeiler"
"997","Erythronium_grandiflorum","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"998","Helianthella_quinquenervis","Lathyrus_leucanthus"," 2.073384e-01","Pfeiler"
"999","Heliomeris_multiflora","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"1000","Hydrophyllum_capitatum","Lathyrus_leucanthus"," 3.094059e-01","Pfeiler"
"1001","Hydrophyllum_fendleri","Lathyrus_leucanthus"," 4.653465e-01","Pfeiler"
"1002","Lathyrus_leucanthus","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"1003","Ligusticum_porteri","Lathyrus_leucanthus"," 7.356168e-01","Pfeiler"
"1004","Lupinus_spp","Lathyrus_leucanthus"," 3.267327e-01","Pfeiler"
"1005","Mertensia_brevistyla","Lathyrus_leucanthus"," 0.000000e+00","Pfeiler"
"1006","Mertensia_ciliata","Lathyrus_leucanthus"," 7.373326e-01","Pfeiler"
"1007","Potentilla_gracilis","Lathyrus_leucanthus"," 1.770863e-01","Pfeiler"
"1008","Ribes_montigenum","Lathyrus_leucanthus"," 5.940594e-02","Pfeiler"
"1009","Senecio_crassulus","Lathyrus_leucanthus"," 4.743575e-01","Pfeiler"
"1010","Thalictrum_fendleri","Lathyrus_leucanthus"," 4.653465e-01","Pfeiler"
"1011","Vicia_americana","Lathyrus_leucanthus"," 5.056577e-01","Pfeiler"
"1012","Viola_nuttalliii","Lathyrus_leucanthus"," 5.940594e-02","Pfeiler"
"1013","Agoseris_glauca","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"1014","Aquilegia_coerulea","Ligusticum_porteri"," 7.297297e-01","Pfeiler"
"1015","Boechera_stricta","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"1016","Castilleja_spp","Ligusticum_porteri"," 1.621622e-01","Pfeiler"
"1017","Castilleja_sulphurea","Ligusticum_porteri"," 8.378378e-01","Pfeiler"
"1018","Claytonia_lanceolata","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
